name,e_name,image,url,contents
[대구백화점][지프]24FW 빅지프 후드티셔츠 (JP3THU001),[Daegu Department Store][Jeep] 24FW Big Jeep hooded sweatshirt (JP3THU001),18483581.jpg,https://www.w-shopping.co.kr/display/goods/18483581,"[지프] 24년 가을/겨울 빅로고 후드 티셔츠 상세 설명

🎯 추천 착용자
- 20-30대 남녀 공용
- 캐주얼하고 활동적인 스타일을 선호하는 분
- 데일리 웨어로 편안한 착용감을 원하는 분

✨ 주요 특징
- 가슴 부분 빅사이즈 JEEP 로고 프린팅
- 넉넉한 후드와 실용적인 포켓 디자인
- 여유로운 실루엣으로 편안한 착용감
- 사계절 활용 가능한 베이직한 디자인

🧵 소재 및 컬러
- 메인 원단: 면 54%, 폴리에스터 46%
- 배색 원단: 면 95%, 폴리우레탄 5%
- 부드러운 터치감과 우수한 신축성
- 데일리 착용에 적합한 내구성

📏 사이즈 정보 (cm)
- S(90): 총장 65 / 어깨 51 / 가슴 50
- M(95): 총장 66 / 어깨 53 / 가슴 52
- L(100): 총장 67 / 어깨 55 / 가슴 54
- XL(105): 총장 68 / 어깨 57 / 가슴 56
- 2XL(110): 총장 69 / 어깨 59 / 가슴 58

👕 관리 방법
- 첫 세탁은 드라이클리닝 권장
- 물세탁 시 단독으로 미온수(30-40도) 사용
- 프린팅 보호를 위해 뒤집어서 세탁
- 건조기 사용 금지, 약한 탈수 후 자연 건조
- 밝은 색상은 별도 세탁 필수

💡 착용 팁
- 청바지, 슬랙스 등 다양한 하의와 매치 가능
- 이너로 티셔츠나 맨투맨 레이어드 연출 추천
- 캐주얼, 스포티, 스트릿 등 다양한 스타일링 가능"
"[파파브로] 남성 기모안감 스트라이프 카라티 NA-KAK-7092,7093","[Papa Bro] Men's fleece lining striped collar NA-KAK-7092,7093",18483290.jpg,https://www.w-shopping.co.kr/display/goods/18483290,"[파파브로] 남성용 겨울 기모 스트라이프 카라티셔츠 - 보온성과 스타일을 겸비한 국내제작 캐주얼웨어

30~50대 남성을 위한 고급스러운 스트라이프 패턴의 카라티셔츠입니다. 보온성 높은 기모 안감으로 겨울철에도 따뜻하게 착용할 수 있습니다.

주요 특징:
• 따뜻한 기모 안감 처리로 보온성 우수
• 활동성 좋은 신축성 원단 사용
• 실용적인 가슴 포켓 디자인
• 편안한 착용감의 밴딩 소매 처리
• 깔끔한 마감의 고급 박음질

색상과 사이즈:
• 색상: 차콜, 퍼플 중 선택
• 사이즈: 95, 100, 105, 110 (상세 치수표 참조)

소재 및 관리:
• 소재: 폴리에스터 65%, 면 35%
• 두께감: 보통
• 신축성: 있음
• 착용감: 슬림핏/레귤러핏/오버핏 선택 가능
• 계절: 봄, 가을, 겨울 착용 권장

관리 방법:
• 손세탁 또는 드라이클리닝 권장
• 다림질 가능
• 중성세제 사용

착용 포인트:
• 캐주얼한 정장 스타일로 활용 가능
• 데님, 슬랙스 등 다양한 하의와 매치
• 출퇴근, 일상, 가벼운 모임 등 폭넓은 활용

2023 KCIA 한국소비자산업평가 패션 분야 남성 의류 부문 우수 제품으로 선정된 검증된 품질의 국내 제작 제품입니다."
"[파파브로] 프리미엄 간절기 베이직 콤비 자켓 NE-COA-2035,2036","[Papa Bro] Premium mid-season basic combination jacket NE-COA-2035,2036",18482812.jpg,https://www.w-shopping.co.kr/display/goods/18482812,"[파파브로] 남성용 4계절 슬림핏 테일러드 자켓

#남성자켓 #테일러드자켓 #정장자켓 #간절기자켓 #슬림핏자켓

▶ 제품 소개
30~50대 남성을 위한 클래식한 테일러드 자켓으로, 비즈니스룩부터 세미캐주얼까지 다양하게 활용 가능한 스타일리시한 아우터입니다. 2023년 KCIA 한국소비자산업평가 패션 온라인 판매처 남성 바지 부문 우수상을 수상한 파파브로의 프리미엄 제품입니다.

▶ 주요 특징
• 깔끔한 테일러드 카라로 단정하고 세련된 실루엣
• 실용적인 지퍼 포켓과 플랩 포켓 디자인
• 고급스러운 부자재 사용으로 품격 있는 마감
• 국내 제작으로 보장된 품질
• 슬림한 핏감으로 세련된 착용감 제공

▶ 컬러 및 사이즈
• 컬러: 차콜, 블루
• 사이즈: 95/100/105/110
• 상세 치수
  - 95: 어깨 45cm / 가슴 55cm / 소매 60cm / 총장 70cm
  - 100: 어깨 46cm / 가슴 57.5cm / 소매 61cm / 총장 71cm
  - 105: 어깨 47cm / 가슴 60cm / 소매 62cm / 총장 72cm
  - 110: 어깨 48cm / 가슴 62.5cm / 소매 63cm / 총장 73cm

▶ 소재 및 관리
• 중간 두께감으로 4계절 착용 가능
• 비침 없는 고급 원단 사용
• 안감 없는 깔끔한 마감
• 드라이클리닝 권장
• 보관 시 옷걸이에 걸어서 보관

▶ 스타일링 제안
• 비즈니스 룩: 화이트 셔츠, 슬랙스와 매치
• 세미캐주얼: 티셔츠, 청바지와 코디
• 데일리룩: 니트, 면팬츠와 조합하여 편안한 스타일링"
"[파파브로] 남성 국산 포켓 로고 기모 카라티 NA-KAK-226,227,228","[Papa Bro] Men's domestic pocket logo fleece collar NA-KAK-226,227,228",18482289.jpg,https://www.w-shopping.co.kr/display/goods/18482289,"[검색 최적화된 상품 설명]

파파브로 남성 기모 카라티셔츠 - 포근한 겨울용 골프웨어

# 상품 소개
- 30~50대 남성을 위한 고급스러운 기모 카라티셔츠
- 그레이/퍼플/네이비 3가지 컬러로 출시된 데일리 골프웨어
- KCIA 한국소비자산업평가 남성복 부문 우수상품 선정

# 주요 특징
- 부드러운 기모 안감으로 보온성 우수
- 신축성 좋은 면혼방 소재로 움직임이 편안함
- 실용적인 가슴 포켓 디자인
- 고급스러운 로고 포인트와 세련된 카라 디자인
- 일상복과 골프웨어 모두 활용 가능한 versatile한 스타일

# 소재 및 관리
- 면 65%, 폴리에스터 26% 프리미엄 혼방 원단
- 손세탁 또는 드라이클리닝 권장
- 염소 표백 가능
- 중간 온도 다림질 가능

# 사이즈 안내 (단위: cm)
- 95: 어깨 45 / 가슴 50.5 / 소매 57 / 총장 69.5
- 100: 어깨 46 / 가슴 52 / 소매 58 / 총장 70.5
- 105: 어깨 47 / 가슴 55.5 / 소매 59 / 총장 71.6
- 110: 어깨 48 / 가슴 58 / 소매 60 / 총장 72.5

#검색 키워드
#남성기모카라티 #골프웨어 #겨울티셔츠 #남성캐주얼 #기모티셔츠 #파파브로"
[파파브로] 메쉬 안감 하이넥 포켓 집업 조끼 HS-VEA-WF20,[Papa Bro] Mesh lining high-neck pocket zip-up vest HS-VEA-WF20,18478247.jpg,https://www.w-shopping.co.kr/display/goods/18478247,"[파파브로] 남성용 기능성 메쉬 하이넥 베스트 조끼

#남성조끼 #아웃도어베스트 #경량패딩조끼 #등산조끼 #캐주얼조끼

▶ 상품 소개
30~50대 남성을 위한 실용적인 사계절 활용 조끼입니다. 하이넥 디자인으로 목 부위를 따뜻하게 보호하며, 편안한 착용감의 메쉬 안감으로 쾌적한 활동이 가능합니다.

▶ 주요 특징
• 넉넉한 수납공간: 양쪽 가슴 포켓으로 실용적인 수납 가능
• 통기성: 메쉬 안감 적용으로 공기 순환 우수
• 활동성: 여유로운 암홀 디자인으로 자유로운 팔 움직임
• 다양한 스타일링: 캐주얼, 아웃도어, 일상복 등 폭넓은 활용

▶ 소재 및 관리
• 겉감: 나일론 100% (내구성과 방수성 우수)
• 안감: 폴리에스터 100% (메쉬 소재로 통기성 강화)
• 관리방법: 찬물 중성세제 사용, 단독세탁 권장

▶ 컬러 구성
베이지 / 블루 / 네이비 / 검정 / 그레이
(다양한 의류와 매치하기 좋은 기본 컬러)

▶ 사이즈 정보 (단위: cm)
95: 어깨39 / 가슴51 / 총길이65
100: 어깨40 / 가슴53.5 / 총길이66
105: 어깨41 / 가슴56 / 총길이67
110: 어깨42 / 가슴58.5 / 총길이68
*신체 사이즈보다 여유있게 선택 권장

▶ 착용 추천
• 일상적인 캐주얼 웨어
• 가벼운 아웃도어 활동
• 업무용 이너웨어
• 간절기 체온 조절용

2023 KCIA 한국소비자산업평가 남성 바지 부문 우수 브랜드 선정"
[파파브로] 보온성높은 기모안감 다양한 수납 조끼 HS-VEK-WFD22,[Papa Bro] High warmth Various storage vests with fleece lining HS-VEK-WFD22,18478121.jpg,https://www.w-shopping.co.kr/display/goods/18478121,"[파파브로] 남성용 겨울 기모 조끼 - 보온성 수납형 패딩베스트

# 상품 소개
겨울철 활동적인 30-50대 남성을 위한 실용적인 기모 조끼입니다. 2023년 KCIA 한국소비자산업평가 패션 분야 남성 바지 부문 우수상을 수상한 파파브로의 프리미엄 제품입니다.

# 주요 특징
- 뛰어난 보온성: 고급 기모 안감 사용으로 따뜻하면서도 가벼운 착용감
- 실용적인 수납: 양쪽 가슴 포켓과 안전한 지퍼 포켓 구비
- 세련된 디자인: 깔끔한 라인과 심플한 스타일로 다양한 코디 가능
- 3가지 컬러: 블랙/네이비/그레이 중 선택

# 사이즈 및 핏
- 사이즈: 95/100/105/110 (상세 치수표 참고)
- 핏감: 레귤러 핏으로 편안한 착용감
- 계절성: 가을/겨울 시즌 착용 권장

# 소재 및 관리
- 소재: 폴리에스터 100%
- 두께감: 높음
- 신축성: 중간
- 세탁관리: 드라이클리닝 권장, 중성세제 사용

# 착용 추천
- 일상적인 캐주얼 웨어
- 가벼운 운동 및 아웃도어 활동
- 출퇴근용 비즈니스 캐주얼
- 중년 남성의 데일리 아우터

이 조끼는 보온성과 실용성을 모두 갖춘 제품으로, 특히 활동적인 중년 남성들에게 적합한 겨울철 필수 아이템입니다."
봄가을 여성 박시 긴팔 오버핏 레터링 티셔츠 wt-105,Spring/Autumn Women's Boxy Long Sleeve Overfit Lettering T-shirt wt-105,18424415.jpg,https://www.w-shopping.co.kr/display/goods/18424415,"[여성 오버핏 레터링 티셔츠] 데일리 캐주얼룩의 완성

#20대여성 #데일리룩 #캐주얼티셔츠 #박시핏

✨ 상품 핵심 포인트
- 심플한 레터링으로 트렌디한 캐주얼 무드
- 여리여리한 실루엣을 연출하는 박시한 오버핏 디자인
- 봄가을 시즌 활용도 높은 긴팔 스타일
- 3가지 컬러로 다양한 스타일링 가능

👗 추천 스타일링
- 트레이닝 팬츠와 함께 편안한 데일리룩
- 체크팬츠나 청바지와 매치해 캐주얼한 외출룩
- 파자마 팬츠와 함께 포근한 홈웨어 스타일링

📏 상세 사이즈 (FREE)
- 가슴둘레: 116cm
- 어깨너비: 52cm
- 소매길이: 53cm
- 총길이: 70cm
* 추천 체형: 44-66 사이즈

🧵 소재 및 관리
- 소재: 폴리에스터 혼방
- 신축성: 중간
- 비침: 보통
- 안감: 없음
- 세탁방법: 손세탁 또는 드라이클리닝 권장
- 첫 착용 전 단독 세탁 필수

💁‍♀️ 참고사항
- 152cm / 43kg / 24사이즈 모델 착용
- 체형에 따라 핏감 차이 있을 수 있음
- 모니터 설정에 따라 색상 차이 있을 수 있음
- 측정 방법에 따라 1-4cm 오차 발생 가능

이 티셔츠는 20-30대 여성을 위한 데일리 아이템으로, 편안하면서도 스타일리시한 룩을 완성해주는 필수템입니다."
간절기 여성 박스 긴팔 오버핏 레터링 티셔츠 wt-104,In-between Season Women's Boxy Long Sleeve Overfit Lettering T-shirt wt-104,18424416.jpg,https://www.w-shopping.co.kr/display/goods/18424416,"[여성 오버핏 레터링 맨투맨 티셔츠]

#20대여성 #데일리룩 #캐주얼티셔츠 #간절기티셔츠

■ 상품 소개
심플한 레터링으로 포인트를 준 여성용 오버사이즈 맨투맨입니다. 20-30대 여성을 위한 데일리 캐주얼웨어로, 편안한 박시핏으로 체형 커버는 물론 여리여리한 실루엣을 연출할 수 있습니다.

■ 컬러 구성
- 오트밀: 내추럴한 베이지 톤으로 고급스러운 무드
- 화이트: 깔끔하고 단정한 스타일링 가능
- 네이비: 클래식한 감성의 데일리 컬러
- 그레이: 다양한 하의와 매칭이 쉬운 베이직 컬러

■ 스타일링 제안
- 트레이닝 팬츠와 매치하여 편안한 데일리룩
- 체크팬츠나 청바지와 함께 캐주얼룩
- 파자마 팬츠와 코디하여 홈웨어로 활용

■ 상세 사이즈
- 가슴: 116cm (넉넉한 오버핏)
- 어깨: 52cm
- 소매: 53cm
- 총장: 70cm
※ 평소 S-M 사이즈 착용자에게 적합

■ 소재 및 관리
- 소재: 폴리에스터 혼방
- 관리방법: 
  * 첫 착용 전 단독 손세탁 권장
  * 드라이클리닝 가능
  * 진한 색상은 이염 주의

■ 핵심 장점
- 부드러운 터치감으로 편안한 착용감
- 다양한 하의와 매치하기 좋은 베이직 디자인
- 체형 커버와 여리핏 동시 연출 가능
- 간절기 데일리 아이템으로 활용도 높음

※ 참고사항
- 모델 착용 정보: 152cm / 43kg / 24사이즈 / 신발 230
- 모니터 설정에 따라 색상 차이가 있을 수 있음
- 측정 방법에 따라 1-3cm 오차 가능"
2SET [홈쇼핑방송/르오트(LeOT)] 모던 코튼100 이지 자켓 (후드+셔츠형) 2종세트,2SET [Home Shopping Broadcast/LeOT] Modern Cotton 100 Easy Jacket (Hood + Shirt Type) 2-piece set,18424319.jpg,https://www.w-shopping.co.kr/display/goods/18424319,"[르오트] 여성용 면100% 캐주얼 자켓 2종세트 - 데일리 아우터/셔츠형 후드

# 상품 핵심 포인트
- 20~40대 여성을 위한 데일리 캐주얼 자켓 세트
- 라이트 베이지 셔츠형 + 선택 컬러(네이비/코코아) 후드형 구성
- 고품질 코튼 100% 소재로 사계절 활용 가능
- 부드러운 착용감과 세탁 편의성 겸비

# 주요 특징
- 40수 코튼 원단으로 형태 안정성과 내구성 우수
- 엔자임 워싱 처리로 부드러운 터치감과 선명한 컬러감
- 구김이 적고 관리가 쉬운 이지케어 소재
- 셔츠칼라와 후드 디자인으로 다양한 스타일링 가능

# 사이즈 정보
- 55/66/77/88 사이즈 제공
- 모델 착용: 키 175cm, 49kg, 55사이즈 착용
- 상세 치수:
  * 가슴 단면: 49.5~55.5cm
  * 총장: 58~60cm
  * 소매 길이: 68~69cm
* 1~2cm 오차 있을 수 있음

# 소재 및 관리
- 소재: 면 100%
- 관리: 기계세탁 가능
- 구김방지 가공으로 간편한 관리
- 봄부터 가을까지 활용 가능한 적당한 두께감

# 컬러 구성
- 기본 구성: 라이트 베이지(공통)
- 선택 컬러: 네이비 또는 코코아
* 각 세트는 라이트 베이지+선택컬러 2피스로 구성"
남자 가실 바람막이 원단 블루종 항공 점퍼 DW-JUS-401-네이비,Men's Windbreaker Fabric Blue Jacket Aviation Jumper DW-JUS-401-Navy,18394444.jpg,https://www.w-shopping.co.kr/display/goods/18394444,"[남성용 경량 바람막이 점퍼 - 봄가을 데일리 아우터]

20-40대 남성을 위한 실용적인 간절기 바람막이 점퍼입니다. 가벼운 나일론 소재로 제작되어 일상생활부터 운동, 레저 활동까지 폭넓게 활용할 수 있습니다.

주요 특징:
• 부드러운 카라넥과 시보리 밑단으로 깔끔한 실루엣
• 편안한 활동성을 위한 우수한 신축성
• 생활방수 기능의 나일론 100% 소재
• 실용적인 지퍼 포켓 구성 (양쪽 사이드 + 가슴 포켓)
• 내부 수납 포켓 2개 추가

컬러 옵션:
블랙 / 네이비 / L그레이 / 카키 / 블루
(다양한 이너웨어와 매치하기 좋은 기본 컬러)

사이즈 정보:
• 95: 총장 71cm / 소매 66cm
• 100: 총장 72cm / 소매 67cm
• 105: 총장 73cm / 소매 68cm
• 110: 총장 74cm / 소매 69cm

관리 방법:
• 세탁기 세탁 가능
• 손세탁 권장
• 드라이클리닝 가능
• 단독 세탁 권장

스타일링 제안:
• 캐주얼: 티셔츠, 청바지와 함께 데일리룩
• 스포티: 조거팬츠, 운동화와 매치하여 액티브한 스타일
• 세미캐주얼: 셔츠, 슬랙스와 코디하여 단정한 스타일

이 제품은 비침이 없고 신축성이 우수하여 편안한 착용감을 제공합니다. 간절기 데일리 아우터로 활용도가 높은 필수 아이템입니다."
남자 간절기 부드러운 히든 밴딩 슬랙스 팬츠 LO-SLA-D73-그레이,Men's In-between Season Soft Hidden Banding Slacks Pants LO-SLA-D73-Gray,18392047.jpg,https://www.w-shopping.co.kr/display/goods/18392047,"[남성 히든밴딩 슬랙스] 사계절 데일리 스트레치 정장바지

■ 제품 소개
- 30~40대 남성을 위한 편안한 스트레치 정장바지
- 캐주얼부터 세미정장까지 활용 가능한 데일리 슬랙스
- 봄/가을 간절기에 최적화된 소재감

■ 주요 특징
- 허리 양옆 히든밴딩으로 착용감 극대화
- 노턱 디자인으로 날씬해 보이는 실루엣
- 부드러운 스판 소재로 편안한 활동성
- 깔끔한 후크 클로징과 고급스러운 안감 처리
- 실용적인 뒷주머니 포켓 구성
- 세련된 밑단 마감으로 단정한 외관

■ 컬러 및 사이즈
- 컬러: 블랙/네이비/그레이/라이트그레이
- 사이즈: S(30)~2XL(38) 5단계 구성

■ 상세 사이즈 (단위: cm)
- S(30): 허벅지 41 / 힙 24 / 밑위 51 / 밑단 26.5 / 총장 90.5
- M(32): 허벅지 43 / 힙 26 / 밑위 53 / 밑단 27.5 / 총장 91.5
- L(34): 허벅지 45 / 힙 28 / 밑위 55 / 밑단 28.5 / 총장 92.5
- XL(36): 허벅지 47 / 힙 30 / 밑위 57 / 밑단 29.5 / 총장 93.5
- 2XL(38): 허벅지 49 / 힙 32 / 밑위 59 / 밑단 30.5 / 총장 94.5

■ 관리 방법
- 세탁기/손세탁/드라이클리닝 모두 가능
- 중성세제 사용 권장
- 뒤집어서 세탁하면 변형 방지

#남자슬랙스 #정장바지 #스트레치슬랙스 #히든밴딩 #캐주얼슬랙스 #사계절슬랙스 #데일리룩 #오피스룩"
